t_rel,x,y,yaw_q_z,yaw_q_w,vx,wz
3.479456615,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.528540724,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.579180532,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.628638517,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.679143053,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.728604526,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.779308305,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.828549799,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.879309197,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.928696006,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
3.979168653,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
4.028635552,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
4.079142825,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
4.128635614,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
4.179295375,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
4.228474676,-0.3977476061467999,-0.09664466581298753,0.18184173951747126,0.9833278099236592,0.0,-0.0
4.27907933,-0.39743308688830503,-0.09652429631949866,0.18163943046691802,0.9833652003704695,0.006646666666666666,-0.008121096931849035
4.328397646,-0.3971271402989759,-0.09640734999401808,0.18144265880615207,0.983401526115022,0.006646666666666666,-0.008121096931849035
4.379110689,-0.39573245478550967,-0.09587571165745276,0.18073335525098327,0.9835321318084742,0.0294115,-0.028423839261471625
4.428379883,-0.3943782114161269,-0.09536169247132922,0.18004490191850714,0.9836583925800436,0.0294115,-0.028423839261471625
4.479108895,-0.3895005696090966,-0.09352953563015033,0.1773420988545422,0.9841492671205246,0.10269099999999998,-0.10828129242465379
4.528616085,-0.38475444488471067,-0.0917760445834919,0.17471619080213258,0.9846188362364356,0.10269099999999998,-0.10828129242465379
4.579070459,-0.3757527338534319,-0.08850357435656735,0.17220454928737963,0.9850612129226947,0.18893149999999997,-0.10061136754457413
4.629112908,-0.36685039982586365,-0.08531821616689089,0.16972407320527103,0.9854916229855086,0.18893149999999997,-0.10061136754457413
4.679041463,-0.35486505959875836,-0.081096698395548,0.16731393393233282,0.9859036705034052,0.2544011666666667,-0.09790433523395786
4.728401765,-0.34301470366857556,-0.0769873340229791,0.16493400072688158,0.9863046057908403,0.2544011666666667,-0.09790433523395786
4.779052822,-0.32821478192415954,-0.07193502129400331,0.16255424200206697,0.9866996090032333,0.3085715,-0.09519730292334148
4.828376194,-0.3137906397682097,-0.06708752002306019,0.16023773488835033,0.9870784509439211,0.3085715,-0.09519730292334148
4.879083893,-0.2961031604758592,-0.06123957546744882,0.15771937004793368,0.9874839747113281,0.3673945,-0.10061136754457409
4.928384022,-0.2788791393355711,-0.05564082398388608,0.15527005024606075,0.987872062312011,0.3673945,-0.10061136754457409
4.979078426,-0.2587970314990732,-0.049199739286455976,0.15385738663620124,0.9880930647350372,0.4159151666666666,-0.05639650647117383
5.028379351,-0.23925437604898514,-0.04299240273768471,0.15248360569592212,0.988306000181103,0.4159151666666666,-0.05639650647117383
5.079249604,-0.2182826416093197,-0.03634977078752473,0.1530601044954181,0.9882168812623329,0.43386116666666663,0.023009774640238997
5.128577795,-0.197901350335714,-0.02986834700550303,0.1536205270892148,0.9881299173979259,0.43386116666666663,0.023009774640238997
5.179289863,-0.17689975943699884,-0.02313708844725359,0.1553047263873848,0.9878666114216734,0.43485816666666666,0.06722463571363918
5.2285753,-0.15651355350432772,-0.016527425943488338,0.1569409156243097,0.9876079935900698,0.43485816666666666,0.06722463571363918
5.279060029,-0.13523951881430787,-0.00954001423853886,0.15907614238686502,0.9872663171218361,0.44150483333333335,0.08527151778441489
5.328400701,-0.11459270584859221,-0.0026609396047751104,0.1611506288268955,0.9869298226463198,0.44150483333333335,0.08527151778441489
5.379044766,-0.09256024513815127,0.004777856245721585,0.16302428657974616,0.9866220563038133,0.45861999999999997,0.0748945605937189
5.428380029,-0.07116628654409139,0.012090438801963574,0.16484539819256305,0.9863194181880104,0.45861999999999997,0.0748945605937189
5.479049119,-0.04611872783581961,0.020648795004406095,0.16291675766446792,0.9866398178018648,0.5222618333333333,-0.07715042085256586
5.52836883,-0.02172229712472411,0.028879730717967088,0.16104011422027018,0.9869478616481837,0.5222618333333333,-0.07715042085256586
5.579071042,0.004982917579552094,0.03771256144478926,0.15702944319546944,0.9875939215941544,0.5544981666666666,-0.1601660783781337
5.62838816,0.031001040701400934,0.04608753921618306,0.1531296784499886,0.9882061027831204,0.5544981666666666,-0.1601660783781337
5.679065155,0.05472716465536333,0.053575546672958524,0.15138935441829324,0.9884742097641255,0.49085633333333334,-0.06948049597248615
5.728462374,0.07786086403483622,0.0607882614606789,0.14969388295475441,0.988732391198917,0.49085633333333334,-0.06948049597248615
5.77912996,0.09555128566667387,0.06631007306766162,0.1517062327673931,0.9884256264077361,0.36556666666666665,0.08030862521495158
5.828385219,0.11271191078051734,0.07174218135599239,0.1536601784106037,0.9881237521539604,0.36556666666666665,0.08030862521495158
5.879098119,0.1256576659750669,0.07586076778075095,0.1531401183911231,0.9882044849823102,0.26786066666666664,-0.02075391438139196
5.928409916,0.13823924455802447,0.07984912309913958,0.1526348140561083,0.9882826587257602,0.26786066666666664,-0.02075391438139196
5.979098065,0.14909310664690734,0.08324150873881163,0.1491390875432892,0.9888162279042325,0.2241588333333333,-0.13941216399674172
6.029212201,0.15982281941278748,0.08651253863539855,0.14568900419902864,0.9893304372430353,0.2241588333333333,-0.13941216399674172
6.079042356,0.17037848872592473,0.08962375638174466,0.13995725310969553,0.9901575467075876,0.220337,-0.23190243460946694
6.128499757,0.18084129839552374,0.0925771264818744,0.13429015337540876,0.9909420541618007,0.220337,-0.23190243460946694
6.179155392,0.19624548285231597,0.09666506568294639,0.12437930980338349,0.9922347440464045,0.3143873333333333,-0.3943243732464476
6.228449617,0.21128895910286677,0.10034155509040335,0.11473712037014552,0.9933958894666148,0.3143873333333333,-0.3943243732464476
6.279116612,0.2332875402123085,0.10519555863476587,0.10200284872670043,0.9947841066541211,0.4443296666666667,-0.5053126979817179
6.328438391,0.2547935183911773,0.10937405432263374,0.08960274106867984,0.9959775844831946,0.4443296666666667,-0.5053126979817179
6.379071689,0.27947930405841315,0.1134897036250741,0.07540723083249859,0.9971528215565427,0.49384733333333336,-0.5621603765046611
6.428458494,0.30360767642814496,0.11681845583747233,0.06157682021050692,0.9981023470630469,0.49384733333333336,-0.5621603765046611
6.479112305,0.3246548765999219,0.11919100680515844,0.050613959313419124,0.9987182921738339,0.417743,-0.43312516969861525
6.528528424,0.34517328606311004,0.12105487967847509,0.03994419815429114,0.9992019120447132,0.417743,-0.43312516969861525
6.579427142,0.35730348281787583,0.12197979678468575,0.0361391881267674,0.9993467661835596,0.23928,-0.1497891211874378
6.628464683,0.3690320886138263,0.12278581344476848,0.03246164722661904,0.999472981855605,0.23928,-0.1497891211874378
6.679171904,0.3752887584474865,0.12318611108195116,0.031419738967969964,0.9995062781209454,0.12346183333333334,-0.041056656711014584
6.728463185,0.3813539675660397,0.12356165888122912,0.030409812118834232,0.9995375147171301,0.12346183333333334,-0.041056656711014584
6.779161126,0.3827000681029592,0.12364345645618625,0.03027256368410005,0.9995416809158045,0.026586666666666665,-0.005414064621232688
6.828453687,0.3840076953926093,0.12372256088207009,0.030139239623981136,0.9995457099277092,0.026586666666666665,-0.005414064621232688
6.879384119,0.3822794686429895,0.12361460342103314,0.03223673266826023,0.9994802614693674,-0.034064166666666666,0.08256448547379852
6.928490806,0.38060677717365893,0.12350317786264224,0.03426723039801817,0.9994127060033053,-0.034064166666666666,0.08256448547379852
6.979189021,0.37633446498900713,0.12319274015771421,0.03825193773676954,0.9992681268105084,-0.08457883333333333,0.1574590460675174
7.028555365,0.37216816056713414,0.12285698992126091,0.042139534223314755,0.9991117353206508,-0.08457883333333333,0.1574590460675174
7.079270861,0.3650774365754871,0.12221959311202116,0.047480809791811636,0.9988721503283159,-0.14057699999999998,0.21114852022807493
7.128499567,0.3581888261222238,0.12152705724162564,0.05267375048918003,0.9986117744195707,-0.14057699999999998,0.21114852022807493
7.179407295,0.34785339743062305,0.12036845052969855,0.05890218522186989,0.9982637590216769,-0.20421883333333335,0.24498642411077926
7.228460249,0.3379096484932573,0.1191302478172328,0.0649011066780681,0.9978917007130393,-0.20421883333333335,0.24498642411077926
7.279186785,0.32330692308620956,0.11712559872702415,0.07141875208393583,0.9974464205413609,-0.2906255,0.2576192415603221
7.328460133,0.30914141764639336,0.1149947142519453,0.0777500614701962,0.9969728822497534,-0.2906255,0.2576192415603221
7.379115818,0.2914582585928784,0.11208690205694795,0.0850495769579831,0.996376720653021,-0.3532703333333333,0.2887501131324101
7.428405487,0.27432401140388557,0.10901465740952557,0.09213571272952518,0.9957464589140261,-0.3532703333333333,0.2887501131324101
7.479125559,0.2540429543181339,0.10507103912561078,0.09961970748991804,0.9950255845352034,-0.4072745,0.29642003801248973
7.528425916,0.23440195422588092,0.10094885991075368,0.10688387357096465,0.9942715109920761,-0.4072745,0.29642003801248973
7.579073921,0.2113954084395393,0.09576193793269061,0.11440720016303954,0.9934339397015054,-0.4652666666666667,0.2986758982713368
7.628418888,0.18909267692435994,0.09038249386422646,0.12171954288429902,0.9925645333579259,-0.4652666666666667,0.2986758982713368
7.679015435,0.16314188722978518,0.0837024662420236,0.1295544857733545,0.9915723045829798,-0.5289085,0.311759887772649
7.728387027,0.13797743953891892,0.07680488948424014,0.13717579586561132,0.9905467182463612,-0.5289085,0.311759887772649
7.779029208,0.11250365443235724,0.06946217641579859,0.14254174599788152,0.9897887909285876,-0.5230926666666667,0.21385555253869135
7.828397152,0.08779618344058465,0.06205333436692285,0.14775864709334033,0.9890234487660774,-0.5230926666666667,0.21385555253869135
7.87904074,0.06732531947689906,0.055766329626156956,0.14911584988942878,0.9888197324647973,-0.42239566666666667,0.05414064621232694
7.928371426,0.04742966412653399,0.04959698809545146,0.15043574988127625,0.988619787965858,-0.42239566666666667,0.05414064621232694
7.979055547,0.03474777098090438,0.0456496182233363,0.15017575389164808,0.9886593159137657,-0.2620448333333333,-0.01037695719069598
8.028386711,0.02241087511312919,0.04181665126210056,0.14992286164923282,0.988697696748053,-0.2620448333333333,-0.01037695719069598
8.079418527,0.014249922455189065,0.039218078845363845,0.157120796033914,0.987579391974979,-0.16816066666666665,0.28604308082179375
8.128585331,0.006424103607145121,0.03660237167834325,0.1640475514228724,0.9864524321386005,-0.16816066666666665,0.28604308082179375
8.179123173,0.0017398314351413915,0.03495024146583967,0.1734023820225565,0.9848510617900066,-0.09787216666666666,0.37402163091682505
8.228373789,-0.0027755998756009807,0.03326206600996083,0.18246656915987047,0.9832120580724314,-0.09787216666666666,0.37402163091682505
8.279043893,-0.0029557695344467555,0.03319061080175956,0.19286092512924702,0.9812261021590747,-0.00382183333333333,0.4173341478866865
8.328363696,-0.003129374687751788,0.03311753112266032,0.20294166767833782,0.9791908289602875,-0.00382183333333333,0.4173341478866865
8.379065322,-0.001853322482070372,0.03369022089415641,0.215782150807135,0.9764415309648842,0.02758366666666666,0.5179455154312608
8.428371748,-0.0006277986199206276,0.03427881893681129,0.22822776787100393,0.9736077680321882,0.02758366666666666,0.5179455154312608
8.479283335,-0.0003282743223497746,0.0344333397999774,0.24354546083400244,0.9698894826252904,0.006646666666666662,0.6217150873382206
8.528407321,-4.190049038141271e-05,0.03459253557811144,0.2583786323329626,0.9660437269366992,0.006646666666666662,0.6217150873382206
8.579189399,-0.0001649148989783952,0.03451925348111938,0.2724349014855061,0.9621742173081664,-0.002824833333333346,0.5752443660059734
8.628384044,-0.000282478833869892,0.0344445558971762,0.2860527338223508,0.9582138766855547,-0.002824833333333346,0.5752443660059734
8.679034755,-0.0002475550256371609,0.034468082274360705,0.29811366297398906,0.9545303787456064,0.0008308333333333223,0.49764277310163807
8.728339037,-0.00021415124749172838,0.03449181389997892,0.30980449092364115,0.9508002826059443,0.0008308333333333223,0.49764277310163807
8.779052471,-0.0003287739416093016,0.03440591550570643,0.3222737625672549,0.9466465137318917,-0.002824833333333332,0.5183966874830301
8.828346833,-0.0004379942639884512,0.03431955634546152,0.33434147716065776,0.9424520023057033,-0.002824833333333332,0.5183966874830301
8.879137007,-0.000696911120428598,0.0341031207262833,0.3479285213193687,0.937521063258057,-0.006646666666666676,0.5693791293329713
8.928349885,-0.0009419029573836219,0.03388618422505508,0.3610342931935058,0.9325525396127907,-0.006646666666666676,0.5693791293329713
8.979029832,-0.001083259292923875,0.03375377307703517,0.37403741407567664,0.927413614775835,-0.0038218333333333437,0.551783419313965
9.028385242,-0.0012172481998368565,0.033621136201712525,0.3866245260064838,0.9222372123755698,-0.0038218333333333437,0.551783419313965
9.079095751,-0.0012172481998368565,0.033621136201712525,0.3987656058448487,0.9170528837505451,0.0,0.520652547741877
9.128447865,-0.0012172481998368565,0.033621136201712525,0.41049697470884366,0.9118619598134835,0.0,0.520652547741877
9.17910698,-0.0014703389216371948,0.03332739943876701,0.4228548394352026,0.9061974314498078,-0.00764366666666666,0.5359923975020363
9.228385042,-0.00170843398005788,0.0330356068381446,0.4347833017308264,0.9005351078864394,-0.00764366666666666,0.5359923975020363
9.279068958,-0.0018575954977762044,0.0328421778418732,0.44762040514930473,0.8942236705064188,-0.004818833333333328,0.5644162367635079
9.328365997,-0.0019973346514434013,0.032649987655764996,0.4600206611165113,0.8879082111040126,-0.004818833333333328,0.5644162367635079
9.37907369,-0.0019973346514434013,0.032649987655764996,0.4723846599678111,0.8813924965797562,0.0,0.5513322472621957
9.428360713,-0.0019973346514434013,0.032649987655764996,0.48431955810610156,0.8748911735958425,0.0,0.5513322472621957
9.479034516,-0.0019229599004876076,0.03277236533838534,0.4961112503407387,0.8682589632623143,0.002824833333333332,0.5337365372431894
9.528365285,-0.0018538310637858143,0.03289326649959256,0.5074917181208417,0.8616566346513884,0.002824833333333332,0.5337365372431894
9.579291228,-0.001969302240481468,0.03267799295881453,0.5194343031190521,0.85451038890304,-0.004818833333333342,0.5490763870033487
9.628373538,-0.002075839301819792,0.03246557369468309,0.5309553268911148,0.847399811686284,-0.004818833333333342,0.5490763870033487
9.679089071,-0.002197113013595382,0.032206109243746034,0.5428605667397621,0.8398228414844313,-0.005649666666666664,0.5567463118834283
9.72837715,-0.0023079827359976618,0.031950596185095236,0.5543347047355969,0.8322938394135203,-0.005649666666666664,0.5567463118834283
9.779061066,-0.002380165944071849,0.03177082454871386,0.5658061790314666,0.8245382755032128,-0.00382183333333333,0.5463693546927323
9.828369433,-0.0024455789232352533,0.03159410075442702,0.5768608744572167,0.8168424153534483,-0.00382183333333333,0.5463693546927323
9.87907895,-0.0024916407015289563,0.03145840560122528,0.5880696189466714,0.8088103135296414,-0.002824833333333332,0.543662322382116
9.928364621,-0.002532776633150928,0.031325454466580124,0.5988482795774872,0.8008624963419649,-0.002824833333333332,0.543662322382116
9.979437565,-0.0025715512753680045,0.03118687520283782,0.6098804745213044,0.7924934112014235,-0.002824833333333332,0.543662322382116
10.028523545,-0.002605269117257066,0.031052378372404012,0.6204001271157147,0.784285459685952,-0.002824833333333332,0.543662322382116
10.079145654,-0.0026472667792419363,0.030863182440840256,0.6312048889982843,0.7756161345051195,-0.00382183333333333,0.5463693546927323
10.128534687,-0.0026830622660729223,0.030678170232010627,0.6415947990436661,0.7670437496258722,-0.00382183333333333,0.5463693546927323
10.179216351,-0.0027064533090820427,0.0305366872322762,0.6521182679384037,0.7581172499165393,-0.002824833333333332,0.543662322382116
10.228860851,-0.002725528986993085,0.030397871849810635,0.6622808388719676,0.7492556909780818,-0.002824833333333332,0.543662322382116
10.279552915,-0.0027466249370371614,0.03020553981675008,0.6725796358267082,0.7400247519314557,-0.00382183333333333,0.5463693546927323
10.328592525,-0.0027619766234144314,0.030018800785289977,0.6824302711229038,0.7309506994696154,-0.00382183333333333,0.5463693546927323
10.379358512,-0.002772606434873656,0.0298248278354618,0.692514127926152,0.7214043128667039,-0.00382183333333333,0.5463693546927323
10.428702487,-0.002777769746141833,0.0296362732173046,0.7021775378377731,0.7120018998261751,-0.00382183333333333,0.5463693546927323
10.479630433,-0.002777769746141833,0.0296362732173046,0.7119128525716646,0.7022678195270486,0.0,0.541406462123269
10.529128687,-0.002777769746141833,0.0296362732173046,0.7212491773304505,0.6926756991552023,0.0,0.541406462123269
10.579116849,-0.002785420800533834,0.029777711186544317,0.7306232972219018,0.6827807829432493,0.002824833333333332,0.543662322382116
10.628414198,-0.0027967036225581736,0.029916565658724484,0.7397106479631977,0.6729250755395181,0.002824833333333332,0.543662322382116
10.679161529,-0.0028122330953152933,0.03005906285902892,0.749104043439432,0.6624523621383606,0.002824833333333346,0.5544904516245814
10.728736202,-0.0028311702351709405,0.030197139365958713,0.7580950203037136,0.6521441099869814,0.002824833333333346,0.5544904516245814
10.779278755,-0.0028463108046219653,0.03028871579595251,0.7670687512004278,0.6415649078088795,0.001827833333333334,0.5463693546927323
10.828442019,-0.002863374378935783,0.030376895445886894,0.7756115296344533,0.6312105473596773,0.001827833333333334,0.5463693546927323
10.879137859,-0.002863374378935783,0.030376895445886894,0.7841977488568661,0.6205109915930769,0.0,0.541406462123269
10.92858727,-0.002863374378935783,0.030376895445886894,0.7924198786048613,0.6099760126364453,0.0,0.541406462123269
10.97910786,-0.002863374378935783,0.030376895445886894,0.8006227006964872,0.5991688335765329,0.0,0.5359923975020363
11.028440497,-0.002863374378935783,0.030376895445886894,0.8084725261332084,0.5885339195728557,0.0,0.5359923975020363
11.079288524,-0.002895837657572046,0.03047290207261179,0.816493213435175,0.5773550315138006,0.0019939999999999958,0.541406462123269
11.128496963,-0.0029297632452109836,0.03056494268607728,0.8241092949231493,0.5664308166239455,0.0019939999999999958,0.541406462123269
11.17923097,-0.0029829687775327803,0.030698053929061782,0.8318442753737739,0.5550091004009582,0.002824833333333332,0.543662322382116
11.22845653,-0.003038081973845599,0.030825754269783047,0.8391978432314896,0.5438262405544773,0.002824833333333332,0.543662322382116
11.279129606,-0.0030983524974292384,0.030955594431877814,0.8466091344455517,0.5322151571247794,0.002824833333333332,0.543662322382116
11.328488228,-0.003160429048734612,0.031080331242934703,0.8536685408346345,0.5208166878943742,0.002824833333333332,0.543662322382116
11.379102357,-0.0032039037429758923,0.031162106564656206,0.8605977383617129,0.5092853156401671,0.001827833333333334,0.5310295049325731
11.4284821,-0.003248339650259784,0.031240588720595656,0.8671958355763567,0.4979672506892643,0.001827833333333334,0.5310295049325731
11.479144103,-0.0031745688300169783,0.031117916995240722,0.8736614263840045,0.48653438937927784,-0.002824833333333332,0.5183966874830301
11.5284577,-0.0030997058519000712,0.03100043408325386,0.8798090011994848,0.4753273833983951,-0.002824833333333332,0.5183966874830301
11.579270973,-0.00291075966210431,0.030720237134543256,0.8859914341384344,0.46370160516577924,-0.006646666666666676,0.5179455154312608
11.628526711,-0.002721133090250937,0.03045416409898726,0.8918225677640041,0.45238535301976596,-0.006646666666666676,0.5179455154312608
11.67947247,-0.0025477183894254936,0.03022382964346583,0.8978145264774351,0.44037379127974785,-0.005649666666666664,0.5260666123631097
11.728420099,-0.002375541085804853,0.030007238226074786,0.9034127294529838,0.4287720143179937,-0.005649666666666664,0.5260666123631097
