t_rel,estop,throttle,brake,steer,mode
11.234121497,0,0.01898391917347908,0.0,0.999819815158844,N
11.283810629,0,0.01898391917347908,0.0,0.999819815158844,N
11.335930708,0,0.01898391917347908,0.0,0.999819815158844,N
11.385064521,0,0.01898391917347908,0.0,0.999819815158844,N
11.433525058,0,0.01898391917347908,0.0,0.999819815158844,N
11.483656735,0,0.01898391917347908,0.0,0.999819815158844,N
11.53332785,0,0.01898391917347908,0.0,0.999819815158844,N
11.602155651,0,0.01898391917347908,0.0,0.999819815158844,N
11.634022167,0,0.01898391917347908,0.0,0.999819815158844,N
11.683977517,0,0.01898391917347908,0.0,0.999819815158844,N
11.753346396,0,0.01898391917347908,0.0,0.999819815158844,N
11.783720403,0,0.018924055621027946,0.0,0.9998209476470947,N
11.836503901,0,0.018924055621027946,0.0,0.9998209476470947,N
11.885732502,0,0.018924055621027946,0.0,0.9998209476470947,N
11.936973708,0,0.018924055621027946,0.0,0.9998209476470947,N
11.985546594,0,0.018924055621027946,0.0,0.9998209476470947,N
12.037168848,0,0.018924055621027946,0.0,0.9998209476470947,N
12.093508024,0,0.018924055621027946,0.0,0.9998209476470947,N
12.140381003,0,0.018924055621027946,0.0,0.9998209476470947,N
12.193646618,0,0.018924055621027946,0.0,0.9998209476470947,N
12.244210366,0,0.018924055621027946,0.0,0.9998209476470947,N
12.291083441,0,0.018924055621027946,0.0,0.9998209476470947,N
12.343472669,0,0.018924055621027946,0.0,0.9998209476470947,N
12.391827851,0,0.018924055621027946,0.0,0.9998209476470947,N
12.443903403,0,0.018924055621027946,0.0,0.9998209476470947,N
12.501563718,0,0.018924055621027946,0.0,0.9998209476470947,N
12.544935088,0,0.018924055621027946,0.0,0.9998209476470947,N
12.596335221,0,0.018924055621027946,0.0,0.9998209476470947,N
12.653829386,0,0.018924055621027946,0.0,0.9998209476470947,N
12.699358664,0,0.018924055621027946,0.0,0.9998209476470947,N
12.746397282,0,0.018924055621027946,0.0,0.9998209476470947,N
12.801710881,0,0.018924055621027946,0.0,0.9998209476470947,N
12.847959964,0,0.018924055621027946,0.0,0.9998209476470947,N
12.904228765,0,0.018924055621027946,0.0,0.9998209476470947,N
12.948446983,0,0.018924055621027946,0.0,0.9998209476470947,N
12.996736587,0,0.018924055621027946,0.0,0.9998209476470947,N
13.058050012,0,0.018924055621027946,0.0,0.9998209476470947,N
13.100637576,0,0.018924055621027946,0.0,0.9998209476470947,N
13.148223345,0,0.018924055621027946,0.0,0.9998209476470947,N
13.200662738,0,0.018924055621027946,0.0,0.9998209476470947,N
13.248379488,0,0.018924055621027946,0.0,0.9998209476470947,N
13.301624352,0,0.018924055621027946,0.0,0.9998209476470947,N
13.348227972,0,0.018924055621027946,0.0,0.9998209476470947,N
13.399384405,0,0.018924055621027946,0.0,0.9998209476470947,N
13.454426104,0,0.018924055621027946,0.0,0.9998209476470947,N
13.504866542,0,0.018924055621027946,0.0,0.9998209476470947,N
13.555013432,0,0.018924055621027946,0.0,0.9998209476470947,N
13.601245358,0,0.018924055621027946,0.0,0.9998209476470947,N
13.654583793,0,0.018924055621027946,0.0,0.9998209476470947,N
13.702233469,0,0.018924055621027946,0.0,0.9998209476470947,N
13.752339206,0,0.018924055621027946,0.0,0.9998209476470947,N
13.807246532,0,0.018864566460251808,0.0,0.9998220205307007,N
13.85489912,0,0.018864566460251808,0.0,0.9998220205307007,N
13.903144656,0,0.018864566460251808,0.0,0.9998220205307007,N
13.955742699,0,0.018864566460251808,0.0,0.9998220205307007,N
14.005795465,0,0.0,0.0,-0.0,N
14.057986228,0,0.0,0.0,-0.0,N
14.112413041,0,0.0,0.0,-0.0,N
14.162341611,0,0.0,0.0,-0.0,N
14.209137202,0,0.0,0.0,-0.0,N
14.25965536,0,0.4089767336845398,0.0,0.11892230808734894,N
14.320871893,0,0.4089767336845398,0.0,0.11892230808734894,N
14.359557621,0,0.4089767336845398,0.0,0.11892230808734894,N
14.41493298,0,0.4089767336845398,0.0,0.11892230808734894,N
14.462108713,0,0.4089767336845398,0.0,0.11892230808734894,N
14.514111854,0,0.4089767336845398,0.0,0.11892230808734894,N
14.564906663,0,0.4089767336845398,0.0,0.11892230808734894,N
14.618398466,0,0.4089767336845398,0.0,0.11892230808734894,N
14.669342784,0,0.4089767336845398,0.0,0.11892230808734894,N
14.716568055,0,0.4089767336845398,0.0,0.11892230808734894,N
14.765527661,0,0.4089767336845398,0.0,0.11892230808734894,N
14.816586991,0,0.4089767336845398,0.0,0.11892230808734894,N
14.868653431,0,0.4089767336845398,0.0,0.11892230808734894,N
