t_rel,L_cmd_rpm,R_cmd_rpm,L_meas_rpm,R_meas_rpm,L_pos_rev,R_pos_rev,v_target,w_target,v_slewed,w_slewed,v_after_imu,w_after_imu,yaw,yaw_rate,heading_locked,estop
7.757966525,-1679.9176025390625,-1413.9437255859375,-1811.0,-1337.0,-27.6427001953125,45.04710006713867,-0.18268528580665588,0.7231292724609375,-0.5140966176986694,0.11999999731779099,-0.5140966176986694,0.11999999731779099,0.0,0.0,0.0,0.0
7.77793498,-1633.975830078125,-1279.3438720703125,-1811.0,-1337.0,-27.6427001953125,45.04710006713867,-0.18268528580665588,0.7231292724609375,-0.48409661650657654,0.1599999964237213,-0.48409661650657654,0.1599999964237213,0.0,0.0,0.0,0.0
7.797939757,-1588.033935546875,-1144.744140625,-1811.0,-1337.0,-27.6427001953125,45.04710006713867,-0.18268528580665588,0.7231292724609375,-0.45409661531448364,0.20000000298023224,-0.45409661531448364,0.20000000298023224,0.0,0.0,0.0,0.0
7.817951991,-1542.0921630859375,-1010.144287109375,-1811.0,-1337.0,-27.6427001953125,45.04710006713867,0.011110806837677956,0.9999725818634033,-0.42409661412239075,0.23999999463558197,-0.42409661412239075,0.23999999463558197,0.0,0.0,0.0,0.0
7.837950336,-1496.1502685546875,-875.5444946289062,-1811.0,-1337.0,-27.6427001953125,45.04710006713867,0.011110806837677956,0.9999725818634033,-0.39409661293029785,0.2800000011920929,-0.39409661293029785,0.2800000011920929,0.0,0.0,0.0,0.0
7.857975882,-1450.20849609375,-740.9447021484375,-1331.0,-1211.0,-28.80929946899414,43.642398834228516,0.024913504719734192,0.9998620748519897,-0.36409661173820496,0.3199999928474426,-0.36409661173820496,0.3199999928474426,0.0,0.0,0.0,0.0
7.877935505,-1404.2667236328125,-606.3449096679688,-1331.0,-1211.0,-28.80929946899414,43.642398834228516,0.024913504719734192,0.9998620748519897,-0.33409661054611206,0.36000001430511475,-0.33409661054611206,0.36000001430511475,0.0,0.0,0.0,0.0
7.897932761,-1358.3248291015625,-471.7451171875,-1331.0,-1211.0,-28.80929946899414,43.642398834228516,0.024913504719734192,0.9998620748519897,-0.30409663915634155,0.4000000059604645,-0.30409663915634155,0.4000000059604645,0.0,0.0,0.0,0.0
7.917966859,-1312.383056640625,-337.1452941894531,-1331.0,-1211.0,-28.80929946899414,43.642398834228516,0.023958604782819748,0.9998724460601807,-0.27409663796424866,0.4399999976158142,-0.27409663796424866,0.4399999976158142,0.0,0.0,0.0,0.0
7.937983382,-1266.441162109375,-202.54550170898438,-1331.0,-1211.0,-28.80929946899414,43.642398834228516,0.023958604782819748,0.9998724460601807,-0.24409662187099457,0.47999998927116394,-0.24409662187099457,0.47999998927116394,0.0,0.0,0.0,0.0
7.957959551,-1220.4993896484375,-67.94570922851562,-777.0,-800.0,-30.047399520874023,43.33290100097656,0.02380652353167534,0.9998740553855896,-0.21409662067890167,0.5199999809265137,-0.21409662067890167,0.5199999809265137,0.0,0.0,0.0,0.0
7.977944105,-1174.5574951171875,66.65409088134766,-777.0,-800.0,-30.047399520874023,43.33290100097656,0.02380652353167534,0.9998740553855896,-0.18409661948680878,0.5600000023841858,-0.18409661948680878,0.5600000023841858,0.0,0.0,0.0,0.0
7.997995829,-1128.61572265625,201.25389099121094,-777.0,-800.0,-30.047399520874023,43.33290100097656,0.02380652353167534,0.9998740553855896,-0.15409661829471588,0.6000000238418579,-0.15409661829471588,0.6000000238418579,0.0,0.0,0.0,0.0
8.018149479,-1082.6739501953125,335.85369873046875,-777.0,-800.0,-30.047399520874023,43.33290100097656,0.02380652353167534,0.9998740553855896,-0.12409662455320358,0.6399999856948853,-0.12409662455320358,0.6399999856948853,0.0,0.0,0.0,0.0
8.037976105,-1036.7320556640625,470.4534912109375,-777.0,-800.0,-30.047399520874023,43.33290100097656,0.02380652353167534,0.9998740553855896,-0.09409662336111069,0.6800000071525574,-0.09409662336111069,0.6800000071525574,0.0,0.0,0.0,0.0
8.058159324,-990.7902221679688,605.0532836914062,-823.0,-189.0,-31.833099365234375,43.523399353027344,0.02380652353167534,0.9998740553855896,-0.06409662216901779,0.7200000286102295,-0.06409662216901779,0.7200000286102295,0.0,0.0,0.0,0.0
8.078376592,-944.848388671875,739.653076171875,-823.0,-189.0,-31.833099365234375,43.523399353027344,0.02380652353167534,0.9998740553855896,-0.034096624702215195,0.7599999904632568,-0.034096624702215195,0.7599999904632568,0.0,0.0,0.0,0.0
8.098287798,-898.9066162109375,874.2528686523438,-823.0,-189.0,-31.833099365234375,43.523399353027344,0.02380652353167534,0.9998740553855896,-0.004096624441444874,0.800000011920929,-0.004096624441444874,0.800000011920929,0.0,0.0,0.0,0.0
8.118244767,-859.2742309570312,1002.543212890625,-823.0,-189.0,-31.833099365234375,43.523399353027344,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.8399999737739563,0.02380652353167534,0.8399999737739563,0.0,0.0,0.0,0.0
8.13823412,-903.6032104492188,1046.8721923828125,-823.0,-189.0,-31.833099365234375,43.523399353027344,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.8799999952316284,0.02380652353167534,0.8799999952316284,0.0,0.0,0.0,0.0
8.158427195,-947.9322509765625,1091.201171875,-709.0,120.0,-32.47589874267578,44.142398834228516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9200000166893005,0.02380652353167534,0.9200000166893005,0.0,0.0,0.0,0.0
8.178462151,-992.26123046875,1135.5301513671875,-709.0,120.0,-32.47589874267578,44.142398834228516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9599999785423279,0.02380652353167534,0.9599999785423279,0.0,0.0,0.0,0.0
8.198163972,-1036.4505615234375,1179.7196044921875,-709.0,120.0,-32.47589874267578,44.142398834228516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.218112332,-1036.4505615234375,1179.7196044921875,-709.0,120.0,-32.47589874267578,44.142398834228516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.2379684,-1036.4505615234375,1179.7196044921875,-709.0,120.0,-32.47589874267578,44.142398834228516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.258121889,-1036.4505615234375,1179.7196044921875,-474.0,451.0,-33.095001220703125,45.28519821166992,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.27814062,-1036.4505615234375,1179.7196044921875,-474.0,451.0,-33.095001220703125,45.28519821166992,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.29813455,-1036.4505615234375,1179.7196044921875,-474.0,451.0,-33.095001220703125,45.28519821166992,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.317967449,-1036.4505615234375,1179.7196044921875,-474.0,451.0,-33.095001220703125,45.28519821166992,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.337955939,-1036.4505615234375,1179.7196044921875,-474.0,451.0,-33.095001220703125,45.28519821166992,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.35788273,-1036.4505615234375,1179.7196044921875,-491.0,657.0,-34.40449905395508,46.54719924926758,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.377909525,-1036.4505615234375,1179.7196044921875,-491.0,657.0,-34.40449905395508,46.54719924926758,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.397935137,-1036.4505615234375,1179.7196044921875,-491.0,657.0,-34.40449905395508,46.54719924926758,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.41791649,-1036.4505615234375,1179.7196044921875,-491.0,657.0,-34.40449905395508,46.54719924926758,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.438184577,-1036.4505615234375,1179.7196044921875,-491.0,657.0,-34.40449905395508,46.54719924926758,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.457946528,-1036.4505615234375,1179.7196044921875,-669.0,709.0,-35.59489822387695,47.57109832763672,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.478155092,-1036.4505615234375,1179.7196044921875,-669.0,709.0,-35.59489822387695,47.57109832763672,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.498205537,-1036.4505615234375,1179.7196044921875,-669.0,709.0,-35.59489822387695,47.57109832763672,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.518136264,-1036.4505615234375,1179.7196044921875,-669.0,709.0,-35.59489822387695,47.57109832763672,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.537922185,-1036.4505615234375,1179.7196044921875,-669.0,709.0,-35.59489822387695,47.57109832763672,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.557956276,-1036.4505615234375,1179.7196044921875,-646.0,629.0,-36.40439987182617,48.45220184326172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.578104421,-1036.4505615234375,1179.7196044921875,-646.0,629.0,-36.40439987182617,48.45220184326172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.598157234,-1036.4505615234375,1179.7196044921875,-646.0,629.0,-36.40439987182617,48.45220184326172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.617947443,-1036.4505615234375,1179.7196044921875,-646.0,629.0,-36.40439987182617,48.45220184326172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.637942589,-1036.4505615234375,1179.7196044921875,-646.0,629.0,-36.40439987182617,48.45220184326172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.658438494,-1036.4505615234375,1179.7196044921875,-549.0,554.0,-37.33300018310547,49.356998443603516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.678134714,-1036.4505615234375,1179.7196044921875,-549.0,554.0,-37.33300018310547,49.356998443603516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.697925083,-1036.4505615234375,1179.7196044921875,-549.0,554.0,-37.33300018310547,49.356998443603516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.717887268,-1036.4505615234375,1179.7196044921875,-549.0,554.0,-37.33300018310547,49.356998443603516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.737900911,-1036.4505615234375,1179.7196044921875,-549.0,554.0,-37.33300018310547,49.356998443603516,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.757940795,-1036.4505615234375,1179.7196044921875,-583.0,566.0,-38.49959945678711,50.404701232910156,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.778164047,-1036.4505615234375,1179.7196044921875,-583.0,566.0,-38.49959945678711,50.404701232910156,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.797894413,-1036.4505615234375,1179.7196044921875,-583.0,566.0,-38.49959945678711,50.404701232910156,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.818041438,-1036.4505615234375,1179.7196044921875,-583.0,566.0,-38.49959945678711,50.404701232910156,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.837913411,-1036.4505615234375,1179.7196044921875,-583.0,566.0,-38.49959945678711,50.404701232910156,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.857929966,-1036.4505615234375,1179.7196044921875,-651.0,611.0,-39.54719924926758,51.4286994934082,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.878232102,-1036.4505615234375,1179.7196044921875,-651.0,611.0,-39.54719924926758,51.4286994934082,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.897926114,-1036.4505615234375,1179.7196044921875,-651.0,611.0,-39.54719924926758,51.4286994934082,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.917881362,-1036.4505615234375,1179.7196044921875,-651.0,611.0,-39.54719924926758,51.4286994934082,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.937911615,-1036.4505615234375,1179.7196044921875,-651.0,611.0,-39.54719924926758,51.4286994934082,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.957955117,-1036.4505615234375,1179.7196044921875,-623.0,600.0,-40.45199966430664,52.381099700927734,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.978115744,-1036.4505615234375,1179.7196044921875,-623.0,600.0,-40.45199966430664,52.381099700927734,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
8.997913283,-1036.4505615234375,1179.7196044921875,-623.0,600.0,-40.45199966430664,52.381099700927734,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.018032597,-1036.4505615234375,1179.7196044921875,-623.0,600.0,-40.45199966430664,52.381099700927734,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.03792854,-1036.4505615234375,1179.7196044921875,-623.0,600.0,-40.45199966430664,52.381099700927734,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.057959561,-1036.4505615234375,1179.7196044921875,-577.0,577.0,-41.475799560546875,53.30979919433594,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.078162206,-1036.4505615234375,1179.7196044921875,-577.0,577.0,-41.475799560546875,53.30979919433594,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.098176939,-1036.4505615234375,1179.7196044921875,-577.0,577.0,-41.475799560546875,53.30979919433594,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.11888799,-1036.4505615234375,1179.7196044921875,-577.0,577.0,-41.475799560546875,53.30979919433594,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.137976346,-1036.4505615234375,1179.7196044921875,-577.0,577.0,-41.475799560546875,53.30979919433594,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.157985287,-1036.4505615234375,1179.7196044921875,-617.0,571.0,-42.59479904174805,54.33369827270508,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.17793464,-1036.4505615234375,1179.7196044921875,-617.0,571.0,-42.59479904174805,54.33369827270508,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.19801008,-1036.4505615234375,1179.7196044921875,-617.0,571.0,-42.59479904174805,54.33369827270508,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.217924008,-1036.4505615234375,1179.7196044921875,-617.0,571.0,-42.59479904174805,54.33369827270508,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.23792594,-1036.4505615234375,1179.7196044921875,-617.0,571.0,-42.59479904174805,54.33369827270508,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.257948545,-1036.4505615234375,1179.7196044921875,-640.0,611.0,-43.59479904174805,55.38140106201172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.277933388,-1036.4505615234375,1179.7196044921875,-640.0,611.0,-43.59479904174805,55.38140106201172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.298221509,-1036.4505615234375,1179.7196044921875,-640.0,611.0,-43.59479904174805,55.38140106201172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.317916324,-1036.4505615234375,1179.7196044921875,-640.0,611.0,-43.59479904174805,55.38140106201172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.337935088,-1036.4505615234375,1179.7196044921875,-640.0,611.0,-43.59479904174805,55.38140106201172,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.357958013,-1036.4505615234375,1179.7196044921875,-611.0,611.0,-44.54710006713867,56.35770034790039,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.377916936,-1036.4505615234375,1179.7196044921875,-611.0,611.0,-44.54710006713867,56.35770034790039,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.398165694,-1036.4505615234375,1179.7196044921875,-611.0,611.0,-44.54710006713867,56.35770034790039,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.418077863,-1036.4505615234375,1179.7196044921875,-611.0,611.0,-44.54710006713867,56.35770034790039,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.437941965,-1036.4505615234375,1179.7196044921875,-611.0,611.0,-44.54710006713867,56.35770034790039,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.45793484,-1036.4505615234375,1179.7196044921875,-583.0,600.0,-45.570899963378906,57.3577995300293,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.477893058,-1036.4505615234375,1179.7196044921875,-583.0,600.0,-45.570899963378906,57.3577995300293,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.49824035,-1036.4505615234375,1179.7196044921875,-583.0,600.0,-45.570899963378906,57.3577995300293,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.517896251,-1036.4505615234375,1179.7196044921875,-583.0,600.0,-45.570899963378906,57.3577995300293,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.537923496,-1036.4505615234375,1179.7196044921875,-583.0,600.0,-45.570899963378906,57.3577995300293,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.557914131,-1036.4505615234375,1179.7196044921875,-623.0,594.0,-46.66630172729492,58.3578987121582,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.578115944,-1036.4505615234375,1179.7196044921875,-623.0,594.0,-46.66630172729492,58.3578987121582,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.598168183,-1036.4505615234375,1179.7196044921875,-623.0,594.0,-46.66630172729492,58.3578987121582,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.617976762,-1036.4505615234375,1179.7196044921875,-623.0,594.0,-46.66630172729492,58.3578987121582,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.637912995,-1036.4505615234375,1179.7196044921875,-623.0,594.0,-46.66630172729492,58.3578987121582,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.657977426,-1036.4505615234375,1179.7196044921875,-634.0,600.0,-47.69020080566406,59.358001708984375,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.67793526,-1036.4505615234375,1179.7196044921875,-634.0,600.0,-47.69020080566406,59.358001708984375,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.697946601,-1036.4505615234375,1179.7196044921875,-634.0,600.0,-47.69020080566406,59.358001708984375,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.718212288,-1036.4505615234375,1179.7196044921875,-634.0,600.0,-47.69020080566406,59.358001708984375,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.737975266,-1036.4505615234375,1179.7196044921875,-634.0,600.0,-47.69020080566406,59.358001708984375,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.757909163,-1036.4505615234375,1179.7196044921875,-617.0,594.0,-48.69029998779297,60.35810089111328,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.777903543,-1036.4505615234375,1179.7196044921875,-617.0,594.0,-48.69029998779297,60.35810089111328,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.797974214,-1036.4505615234375,1179.7196044921875,-617.0,594.0,-48.69029998779297,60.35810089111328,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.817911983,-1036.4505615234375,1179.7196044921875,-617.0,594.0,-48.69029998779297,60.35810089111328,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.837934396,-1036.4505615234375,1179.7196044921875,-617.0,594.0,-48.69029998779297,60.35810089111328,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.857900103,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-49.71419906616211,61.33440017700195,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.877993815,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-49.71419906616211,61.33440017700195,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.897950593,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-49.71419906616211,61.33440017700195,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.917922259,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-49.71419906616211,61.33440017700195,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.937952194,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-49.71419906616211,61.33440017700195,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.95789371,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-50.73809814453125,62.33449935913086,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.978179176,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-50.73809814453125,62.33449935913086,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
9.998206391,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-50.73809814453125,62.33449935913086,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
10.018157091,-1036.4505615234375,1179.7196044921875,-611.0,594.0,-50.73809814453125,62.33449935913086,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.02380652353167534,0.9998740553855896,0.0,0.0,0.0,0.0
