t_rel,x,y,yaw_q_z,yaw_q_w,vx,wz
2.861559006,-1.7515397090933118,-0.7824121802553916,-0.9754361866360978,0.22028219583259054,0.6797878333333334,-0.025716806950855188
2.910659526,-1.7818166813270806,-0.7967983856760992,-0.9755756627963302,0.21966366599759066,0.6797878333333334,-0.025716806950855188
2.961546098,-1.8131701636210418,-0.8116541257505798,-0.9756763046818795,0.2192162140041474,0.6826126666666668,-0.018046882070775545
3.010722605,-1.8435254151863165,-0.8260033589651171,-0.9757735053244065,0.2187831490469967,0.6826126666666668,-0.018046882070775545
3.061443054,-1.8747778887873399,-0.8407374404319998,-0.97590108694999,0.21821335543414408,0.6807848333333333,-0.023009774640238925
3.110654562,-1.9051086202900123,-0.8549943432680347,-0.9760245208361688,0.21766059525446307,0.6807848333333333,-0.023009774640238925
3.161348262,-1.936372789897776,-0.8696409052742666,-0.9761811429061529,0.21695708385401288,0.6807848333333334,-0.028423839261471604
3.210622226,-1.9667766815655794,-0.8838317890594112,-0.9763328682463326,0.216273277086859,0.6807848333333334,-0.028423839261471604
3.261331732,-1.9980771003664084,-0.8983869894198598,-0.976488464275977,0.2155696619098893,0.6807848333333334,-0.028423839261471604
3.310622046,-2.0285259460864347,-0.9124935992861654,-0.9766392411900642,0.2148855336398793,0.6807848333333334,-0.028423839261471604
3.361328096,-2.059769892163343,-0.9269146777930898,-0.9767938078942388,0.21418183130105342,0.6787908333333333,-0.028423839261471604
3.410624233,-2.0901786629854096,-0.9408978785531703,-0.9769436580251333,0.21349728111728142,0.6787908333333333,-0.028423839261471604
3.461362631,-2.121538824644027,-0.9552771811093522,-0.9770266682182646,0.2131170795368525,0.679954,-0.015339849760159433
3.510606487,-2.151995591190813,-0.9692139970305951,-0.977107117253002,0.2127479292814107,0.679954,-0.015339849760159433
3.561330262,-2.183326996368488,-0.9835141950048762,-0.9772335370314272,0.2121664773262877,0.678957,-0.023460946692008225
3.610659963,-2.2137805842630374,-0.9973705980232236,-0.9773560178768671,0.2116015461188149,0.678957,-0.023460946692008225
3.661337537,-2.2452678698188437,-1.0116558189203424,-0.9774648254847346,0.2110983537124283,0.6817818333333333,-0.02030274232962266
3.710614284,-2.275874839390823,-1.025504212268567,-0.9775702943058076,0.21060940076562776,0.6817818333333333,-0.02030274232962266
3.76135393,-2.3072372788268116,-1.0396461422391412,-0.9777339425432877,0.20984836811078375,0.67796,-0.030679699520318564
3.810828218,-2.3377039475579418,-1.0533279483768885,-0.9778922402353718,0.20910946054027743,0.67796,-0.030679699520318564
3.86134783,-2.369180791325837,-1.0674101772336568,-0.9780284266521401,0.20847157278712966,0.6797878333333334,-0.025716806950855188
3.910617795,-2.3997688077976504,-1.0810475862566442,-0.9781602932339403,0.20785196833441805,0.6797878333333334,-0.025716806950855188
3.961318534,-2.4312667085602397,-1.0950421507598957,-0.978295594842157,0.2072142106913285,0.6797878333333334,-0.025716806950855188
4.010614989,-2.461914510109438,-1.1086118504251097,-0.9784267709253451,0.20659393489791053,0.6797878333333334,-0.025716806950855188
4.061269651,-2.493473317366252,-1.1225389997509008,-0.9785470388153175,0.2060235249328912,0.6807848333333333,-0.023009774640238925
4.110620529,-2.5242156991782596,-1.1360636169860856,-0.9786638164948764,0.20546808580332582,0.6807848333333333,-0.023009774640238925
4.16128847,-2.555771549677591,-1.1499049434482616,-0.9787717312210731,0.2049534048570636,0.679954,-0.02075391438139196
4.210639508,-2.5865045553094257,-1.1633473320563992,-0.9788765242172907,0.2044523180017191,0.679954,-0.02075391438139196
4.261256192,-2.618017355786436,-1.177084582812886,-0.9790234256620767,0.20374771656362745,0.6787908333333333,-0.028423839261471604
4.310777062,-2.6488421177126655,-1.1904697198932561,-0.9791665405255457,0.2030588237807823,0.6787908333333333,-0.028423839261471604
4.362065939,-2.6806861697320015,-1.2042408059438587,-0.9793275434553591,0.20228090030868404,0.6797878333333334,-0.031130871572088017
4.411005035,-2.711228587118466,-1.2173926269968387,-0.979481281620643,0.2015351556299362,0.6797878333333334,-0.031130871572088017
4.461667088,-2.7428260037498546,-1.230941120580133,-0.9796377574190159,0.20077316613293064,0.67796,-0.030679699520318564
4.510874914,-2.773521876120967,-1.2440473704878634,-0.979789101827964,0.20003328707780538,0.67796,-0.030679699520318564
4.561317062,-2.8052780617529973,-1.2575587221690514,-0.9798917598069413,0.19952979492410575,0.6817818333333333,-0.02030274232962266
4.61065959,-2.836227676143809,-1.2706898368237103,-0.9799915184768514,0.19903925169030134,0.6817818333333333,-0.02030274232962266
4.661386658,-2.868041801424923,-1.2841470522665364,-0.980107542964027,0.19846713638539226,0.6807848333333333,-0.023009774640238925
4.710672585,-2.898945859301915,-1.297177415546411,-0.9802198741603598,0.1979115921340847,0.6807848333333333,-0.023009774640238925
4.761311634,-2.9306632917435436,-1.3105073725593561,-0.9803373429432012,0.19732889811445328,0.678957,-0.023460946692008225
4.810885168,-2.96155333662541,-1.3234469869832053,-0.9804513584132992,0.19676161664693698,0.678957,-0.023460946692008225
4.86125923,-2.9932807541015616,-1.3366889720146902,-0.9805927366204874,0.1960558208448384,0.6787908333333333,-0.028423839261471604
4.910646807,-3.024212786408569,-1.3495474025639187,-0.9807300003007898,0.19536802837212827,0.6787908333333333,-0.028423839261471604
4.961276321,-3.0559530771387133,-1.3626868171829851,-0.9808815586954801,0.19460567260777736,0.67796,-0.030679699520318564
5.010889144,-3.086873364278095,-1.3754312534372073,-0.9810285387894183,0.19386336962071682,0.67796,-0.030679699520318564
5.061578519,-3.1189484141396537,-1.3885987467457583,-0.9811551012906584,0.19322180832224334,0.6817818333333334,-0.025716806950855337
5.111021893,-3.1499903577492803,-1.4012954883769015,-0.9812771235917361,0.19260115969414282,0.6817818333333334,-0.025716806950855337
5.161496065,-3.181873850243958,-1.4142860985560977,-0.98141570148425,0.19189377499069016,0.6787908333333333,-0.028423839261471604
5.21077495,-3.2129120012364987,-1.4268808441554106,-0.9815500377953774,0.1912054478928181,0.6787908333333333,-0.028423839261471604
5.261477507,-3.2449372932685194,-1.4398282478652367,-0.9816614898469678,0.190632419465923,0.6807848333333333,-0.023009774640238925
5.310981576,-3.275994325740893,-1.4523426767639054,-0.9817692028003463,0.19007691188772122,0.6807848333333333,-0.023009774640238925
5.36152921,-3.30813722995968,-1.465254264045184,-0.9818671062161747,0.18957052969983296,0.6817818333333333,-0.02030274232962266
5.41099047,-3.339271867951435,-1.477724146759725,-0.9819616510967615,0.18908018345485594,0.6817818333333333,-0.02030274232962266
5.461437478,-3.3712463994559787,-1.4904851682759666,-0.9820976851296012,0.18837233571593992,0.6787908333333333,-0.028423839261471604
5.510961577,-3.402360798501805,-1.5028516550601176,-0.9822294953997571,0.18768382553309812,0.6787908333333333,-0.028423839261471604
5.561590064,-3.4343845408143125,-1.515524702351634,-0.9823754516889688,0.1869183562919773,0.67796,-0.030679699520318564
5.611029982,-3.4653965844580146,-1.5277424113576694,-0.9825161432914105,0.18617741047660027,0.67796,-0.030679699520318564
5.66153615,-3.4975419516518254,-1.5403543795119887,-0.9826375380615111,0.18553562674702762,0.6797878333333334,-0.025716806950855188
5.710709738,-3.5286867919778104,-1.5525276164493984,-0.9827546956630588,0.1849140561239428,0.6797878333333334,-0.025716806950855188
5.761646662,-3.5610670538100337,-1.5651382845118442,-0.9828627995677522,0.18433859396729807,0.6827788333333333,-0.023009774640239074
5.810802716,-3.5923749400699285,-1.5772898128112771,-0.9829669562878054,0.18378237904186465,0.6827788333333333,-0.023009774640239074
5.861810893,-3.624559773175369,-1.589731520307905,-0.9831118557973578,0.1830056802142356,0.6797878333333334,-0.031130871572088017
5.910753794,-3.655752447779952,-1.60173395532922,-0.9832516191851444,0.18225326710320408,0.6797878333333334,-0.031130871572088017
5.962050634,-3.688373046498664,-1.6142372298939252,-0.9833486474234066,0.18172902247730527,0.679954,-0.02075391438139196
6.010743553,-3.719256637746926,-1.6260379783773047,-0.9834402151195587,0.18123284273441195,0.679954,-0.02075391438139196
6.06143318,-3.7513944047727295,-1.6382681659331386,-0.9835935356220781,0.1803988821541307,0.676963,-0.033386731830934976
6.110714557,-3.7825505679082765,-1.6500652904392954,-0.9837414045041513,0.17959078223617142,0.676963,-0.033386731830934976
6.161576352,-3.815007066973733,-1.6622928572509696,-0.9838933770265412,0.17875632196738786,0.6826126666666666,-0.03338673183093468
6.210773262,-3.846446859509135,-1.6740774997516357,-0.9840398223748681,0.17794838572023675,0.6826126666666666,-0.03338673183093468
6.261508931,-3.8787849356410264,-1.6861394528813674,-0.9841801463420567,0.17717065091636303,0.6797878333333334,-0.031130871572088017
6.31074673,-3.9101923152112765,-1.697798573930968,-0.9843157649082057,0.17641563126087778,0.6797878333333334,-0.031130871572088017
6.361551669,-3.942578445566318,-1.7097687235010177,-0.9844307716767197,0.17577273900118368,0.6797878333333334,-0.025716806950855188
6.410797916,-3.973929870858039,-1.7213106690567277,-0.9845416516264859,0.1751506100834118,0.6797878333333334,-0.025716806950855188
6.461558829,-4.006520183130694,-1.733263695271934,-0.9846439322860244,0.17457470209716808,0.6827788333333333,-0.023009774640239074
6.510780055,-4.038067094918962,-1.7447928643679638,-0.9847425759846583,0.1740174101723718,0.6827788333333333,-0.023009774640239074
6.561449589,-4.07053930149554,-1.756615389710807,-0.9848557832170719,0.17337556420640116,0.6817818333333334,-0.025716806950855337
6.61072108,-4.102156337044572,-1.7680805339742431,-0.9849655559005346,0.1727508428041698,0.6817818333333334,-0.025716806950855337
6.661482153,-4.1345066046619765,-1.7797598895724862,-0.9850996949615781,0.17198427540506622,0.67796,-0.030679699520318564
6.71082317,-4.165911446673073,-1.7910435217138394,-0.9852292717378359,0.17124042195385278,0.67796,-0.030679699520318564
