t_rel,estop,throttle,brake,steer,mode
14.567054377,0,0.9990840554237366,0.0,-0.04279130697250366,N
14.617233652,0,0.9990840554237366,0.0,-0.04279130697250366,N
14.667900762,0,0.9990840554237366,0.0,-0.04279130697250366,N
14.720311466,0,0.9990840554237366,0.0,-0.04279130697250366,N
14.771444814,0,0.9990027546882629,0.0,-0.044648170471191406,N
14.821537606,0,0.9990027546882629,0.0,-0.044648170471191406,N
14.871508206,0,0.9990027546882629,0.0,-0.044648170471191406,N
14.921825158,0,0.9990027546882629,0.0,-0.044648170471191406,N
14.97171913,0,0.9990027546882629,0.0,-0.044648170471191406,N
15.02933076,0,0.9990027546882629,0.0,-0.044648170471191406,N
15.073747199,0,0.9990027546882629,0.0,-0.044648170471191406,N
15.131880386,0,0.9990027546882629,0.0,-0.044648170471191406,N
15.180018027,0,0.9989180564880371,0.0,-0.046504564583301544,N
15.229915291,0,0.0,0.0,-0.0,N
15.277267059,0,0.0,0.0,-0.0,N
15.328163286,0,0.0,0.0,-0.0,N
15.379921471,0,0.0,0.0,-0.0,N
15.431439786,0,0.0,0.0,-0.0,N
15.48501861,0,0.0,0.0,-0.0,N
15.532156808,0,0.0,0.0,-0.0,N
15.582012222,0,0.0,0.0,-0.0,N
15.636660558,0,0.0,0.0,-0.0,N
15.689808467,0,0.0,0.0,-0.0,N
15.741669773,0,0.0,0.0,-0.0,N
15.786086596,0,0.0,0.0,-0.0,N
15.841258987,0,0.0,0.0,-0.0,N
15.886719342,0,0.0,0.0,-0.0,N
15.93761173,0,0.0,0.0,-0.0,N
15.990633064,0,0.0,0.0,-0.0,N
16.041875607,0,0.0,0.0,-0.0,N
16.094425741,0,0.0,0.0,-0.0,N
16.142552948,0,0.0,0.0,-0.0,N
16.191514342,0,0.0,0.0,-0.0,N
16.244133778,0,0.0,0.0,-0.0,N
16.298667792,0,0.0,0.0,-0.0,N
16.351841965,0,0.0,0.0,-0.0,N
16.396385296,0,0.0,0.0,-0.0,N
16.448321373,0,0.0,0.0,-0.0,N
16.500435505,0,0.0025180343072861433,0.0,0.01259017176926136,N
16.551190308,0,0.0,0.2423059344291687,0.06224372610449791,N
16.612191567,0,0.0,0.993532657623291,0.11354658752679825,N
16.654437623,0,0.0,0.9980280995368958,0.06276906281709671,N
16.705741789,0,0.0,0.9994093775749207,0.03436364606022835,N
16.772695453,0,0.0,0.9995360970497131,0.030456777662038803,N
16.804348671,0,0.0,0.9995607137680054,0.029636571183800697,N
16.863818723,0,0.0,0.9995983839035034,0.02833912894129753,N
16.907428649,0,0.0,0.9995434880256653,0.030212901532649994,N
16.95477168,0,0.0,0.9992243647575378,0.03937830030918121,N
17.012356044,0,0.0,0.9988351464271545,0.048252906650304794,N
17.05826142,0,0.0,0.9984896183013916,0.05494081601500511,N
17.116834378,0,0.0,0.9973627328872681,0.07257804274559021,N
17.154529971,0,0.0,0.9965137243270874,0.08342905342578888,N
17.205553087,0,0.0,0.9957406520843506,0.0921982079744339,N
17.255987901,0,0.0,0.9953286647796631,0.09654457867145538,N
17.307329883,0,0.0,0.9951052069664001,0.09882107377052307,N
17.371813909,0,0.0,0.9948766827583313,0.101096011698246,N
17.409090906,0,0.0,0.9948766827583313,0.101096011698246,N
17.457286389,0,0.0,0.9944043159484863,0.10564110428094864,N
17.507572648,0,0.0,0.9941871762275696,0.10766543447971344,N
17.557764041,0,0.0,0.9939394593238831,0.10992878675460815,N
17.60821271,0,0.0,0.9934289455413818,0.11445034295320511,N
17.662837779,0,0.0,0.9931662082672119,0.11670847237110138,N
17.712610479,0,0.0,0.9928984642028809,0.1189647912979126,N
17.759334011,0,0.0,0.9926257729530334,0.12121927738189697,N
17.82101357,0,0.0,0.9926257729530334,0.12121927738189697,N
17.863688746,0,0.0,0.9926257729530334,0.12121927738189697,N
17.910722666,0,0.0,0.9923480749130249,0.12347187846899033,N
17.964882585,0,0.0,0.9923480749130249,0.12347187846899033,N
18.016058253,0,0.0,0.9923480749130249,0.12347187846899033,N
18.065755153,0,0.0,0.9923480749130249,0.12347187846899033,N
18.116402062,0,0.0,0.9923480749130249,0.12347187846899033,N
18.165389015,0,0.0,0.9923480749130249,0.12347187846899033,N
18.217298018,0,0.0,0.9923480749130249,0.12347187846899033,N
18.266186616,0,0.0,0.9923480749130249,0.12347187846899033,N
18.319696384,0,0.0,0.9923480749130249,0.12347187846899033,N
18.368479046,0,0.0,0.9923480749130249,0.12347187846899033,N
18.419256081,0,0.0,0.9923480749130249,0.12347187846899033,N
18.470150731,0,0.0,0.9923480749130249,0.12347187846899033,N
18.521714887,0,0.0,0.992382824420929,0.12319234758615494,N
18.574958549,0,0.0,0.9921014308929443,0.12543810904026031,N
18.622051242,0,0.0,0.9921014308929443,0.12543810904026031,N
18.68047673,0,0.0,0.9921014308929443,0.12543810904026031,N
18.724572119,0,0.0,0.9921014308929443,0.12543810904026031,N
18.773682222,0,0.0,0.9921014308929443,0.12543810904026031,N
18.835283293,0,0.0,0.9921014308929443,0.12543810904026031,N
18.886341216,0,0.0,0.9921014308929443,0.12543810904026031,N
18.927471841,0,0.0,0.9921014308929443,0.12543810904026031,N
18.979722971,0,0.0,0.9921014308929443,0.12543810904026031,N
19.050750448,0,0.0,0.9918151497840881,0.12768195569515228,N
19.085612742,0,0.0,0.9918151497840881,0.12768195569515228,N
19.129944607,0,0.0,0.9918151497840881,0.12768195569515228,N
19.183614094,0,0.0,0.9918151497840881,0.12768195569515228,N
19.234189299,0,0.0,0.9918151497840881,0.12768195569515228,N
19.285276879,0,0.0,0.9918151497840881,0.12768195569515228,N
19.333672872,0,0.0,0.9918151497840881,0.12768195569515228,N
19.386041455,0,0.0,0.9918151497840881,0.12768195569515228,N
19.438104321,0,0.0,0.9918151497840881,0.12768195569515228,N
19.486117361,0,0.0,0.9918151497840881,0.12768195569515228,N
19.540100755,0,0.0,0.9918151497840881,0.12768195569515228,N
19.588527816,0,0.0,0.9918151497840881,0.12768195569515228,N
19.648822189,0,0.0,0.9918151497840881,0.12768195569515228,N
19.696369182,0,0.0,0.9918151497840881,0.12768195569515228,N
19.742386313,0,0.0,0.9918151497840881,0.12768195569515228,N
19.795109438,0,0.0,0.9918151497840881,0.12768195569515228,N
19.846543465,0,0.0,0.9918151497840881,0.12768195569515228,N
19.895080974,0,0.0,0.9918151497840881,0.12768195569515228,N
19.944590794,0,0.0,0.9918151497840881,0.12768195569515228,N
19.996333673,0,0.0,0.9918151497840881,0.12768195569515228,N
20.046566875,0,0.0,0.9918151497840881,0.12768195569515228,N
20.09692662,0,0.0,0.9918151497840881,0.12768195569515228,N
20.149513825,0,0.0,0.9918151497840881,0.12768195569515228,N
