t_rel,estop,throttle,brake,steer,mode,watchdog
23.160686982,0,0.0,0.4551858901977539,0.023009775206446648,D,0
23.210068137,0,0.0,0.4551858901977539,0.023009775206446648,D,0
23.260699451,0,0.0,0.4557397663593292,0.02075391449034214,D,0
23.310045827,0,0.0,0.4557397663593292,0.02075391449034214,D,0
23.360687827,0,0.0,0.45385655760765076,0.028423840180039406,D,0
23.410044026,0,0.0,0.45385655760765076,0.028423840180039406,D,0
23.460680843,0,0.0,0.4551858901977539,0.028423840180039406,D,0
23.510060302,0,0.0,0.4551858901977539,0.028423840180039406,D,0
23.560743065,0,0.0,0.45452120900154114,0.025716807693243027,D,0
23.610063012,0,0.0,0.45452120900154114,0.025716807693243027,D,0
23.66066889,0,0.0,0.45452120900154114,0.02030274271965027,D,0
23.710068826,0,0.0,0.45452120900154114,0.02030274271965027,D,0
23.760710699,0,0.0,0.4557397663593292,0.02075391449034214,D,0
23.810112715,0,0.0,0.4557397663593292,0.02075391449034214,D,0
23.860752092,0,0.0,0.45452120900154114,0.025716807693243027,D,0
23.91009578,0,0.0,0.45452120900154114,0.025716807693243027,D,0
23.960713304,0,0.0,0.4570690989494324,0.02075391449034214,D,0
24.010235078,0,0.0,0.4570690989494324,0.02075391449034214,D,0
24.060874132,0,0.0,0.453191876411438,0.031130870804190636,D,0
24.110048785,0,0.0,0.453191876411438,0.031130870804190636,D,0
24.160728826,0,0.0,0.45385655760765076,0.023009775206446648,D,0
24.210082878,0,0.0,0.45385655760765076,0.023009775206446648,D,0
24.260785251,0,0.0,0.4551858901977539,0.028423840180039406,D,0
24.310054035,0,0.0,0.4551858901977539,0.028423840180039406,D,0
24.360689922,0,0.0,0.4557397663593292,0.02075391449034214,D,0
24.410229228,0,0.0,0.45385655760765076,0.028423840180039406,D,0
24.460688851,0,0.0,0.45385655760765076,0.028423840180039406,D,0
24.510474907,0,0.0,0.45385655760765076,0.028423840180039406,D,0
